,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
0,"""zac efron is bisexual"" ""zac is in rehab"" ""zac wasnt the one who sang in hsm"" biggest plot twist ever","{'text': '""zac efron is bisexual"" ""zac is in rehab"" ""zac wasnt the one who sang in hsm"" biggest plot twist ever'}",,,3 (neutral),argilla,,False,,5001,,Validated,2023-04-19 06:07:16.730796,{'text_length': 101}
1,"Don't you love it when people you know post pictures of lesbiphobic people at pride... Um what do you think the ""L"" on LGBTQ+ stands for...","{'text': 'Don\'t you love it when people you know post pictures of lesbiphobic people at pride... Um what do you think the ""L"" on LGBTQ+ stands for...'}",,,2 (positive),argilla,,False,,5002,,Validated,2023-04-19 06:07:16.731002,{'text_length': 139}
2,"Turns out that I had been attempting ""Asexual Reproduction"" for years, before I even knew there was a scientific name for it.","{'text': 'Turns out that I had been attempting ""Asexual Reproduction"" for years, before I even knew there was a scientific name for it.'}",,,2 (positive),argilla,,False,,5003,,Validated,2023-04-19 06:07:16.731131,{'text_length': 125}
3,Lowkey excited to go back to south city bc elco is gay as fuck,{'text': 'Lowkey excited to go back to south city bc elco is gay as fuck'},,,6 (can't say!),argilla,,False,,5004,,Validated,2023-04-19 06:07:16.731249,{'text_length': 62}
4,Just witnessed a transgender girl twerk and then a guy picking up a random ass traffic cone and throwing it at her,{'text': 'Just witnessed a transgender girl twerk and then a guy picking up a random ass traffic cone and throwing it at her'},,,3 (neutral),argilla,,False,,5005,,Validated,2023-04-19 06:07:16.731378,{'text_length': 114}
5,"i know nobody follows me to hear me rant about my sexuality and shit but sometimes i feel like venting about the Asexual Experience™

maybe one twitlonger",{'text': 'i know nobody follows me to hear me rant about my sexuality and shit but sometimes i feel like venting about the Asexual Experience™\n\nmaybe one twitlonger'},,,2 (positive),argilla,,False,,5006,,Validated,2023-04-19 06:07:16.731497,{'text_length': 154}
6,"""So when did you realize you were lesbian?""
""Season 3 of Orange is the New Black.""
Congratulations. You're an idiot.","{'text': '""So when did you realize you were lesbian?""\n""Season 3 of Orange is the New Black.""\nCongratulations. You\'re an idiot.'}",,,2 (positive),argilla,,False,,5007,,Validated,2023-04-19 06:07:16.731604,{'text_length': 116}
7,"This is a Black intersex, non-binary, gender non conforming, and trans focused account 🥳","{'text': 'This is a Black intersex, non-binary, gender non conforming, and trans focused account 🥳'}",,,1 (extremely positive),argilla,,False,,5008,,Validated,2023-04-19 06:07:16.731704,{'text_length': 88}
8,"""tag your intersex post as body horror omg"" 😊😊😊😊😊😊please kill tumblr🙏🙏🙏🙏🙏🙏🙏😊😊😊😊😊😊😊😊😊😊😊😊😊","{'text': '""tag your intersex post as body horror omg"" 😊😊😊😊😊😊please kill tumblr🙏🙏🙏🙏🙏🙏🙏😊😊😊😊😊😊😊😊😊😊😊😊😊'}",,,3 (neutral),argilla,,False,,5009,,Validated,2023-04-19 06:07:16.731836,{'text_length': 88}
9,"LGBT stands for lesbian, gay, bi, and The FitnessGram™ Pacer Test","{'text': 'LGBT stands for lesbian, gay, bi, and The FitnessGram™ Pacer Test'}",,,2 (positive),argilla,,False,,5010,,Validated,2023-04-19 06:07:16.731947,{'text_length': 65}
