,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
0,If your “universal” health care doesn’t include trans care and mental health care then it isn’t universal.,{'text': 'If your “universal” health care doesn’t include trans care and mental health care then it isn’t universal.'},,,1 (extremely positive),argilla,,False,,1501,,Validated,2023-04-22 06:14:22.773317,{'text_length': 106}
1,IM MISSING ALL OF THIS MINTENDO STUFF IM DEPRESSED were still not at the gaylord its been 15 hours,{'text': 'IM MISSING ALL OF THIS MINTENDO STUFF IM DEPRESSED were still not at the gaylord its been 15 hours'},,,3 (neutral),argilla,,False,,1502,,Validated,2023-04-22 06:14:22.773533,{'text_length': 98}
2,"Pictures of WOC getting married do something to me, especially if they're lesbians/queer. Goodness. 😍","{'text': ""Pictures of WOC getting married do something to me, especially if they're lesbians/queer. Goodness. 😍""}",,,1 (extremely positive),argilla,,False,,1503,,Validated,2023-04-22 06:14:22.773616,{'text_length': 101}
3,forced intersex surgery is so fucked up if u have a kid dont do that shit dont even circumcise them dont cut ur babys genitals its weird af,{'text': 'forced intersex surgery is so fucked up if u have a kid dont do that shit dont even circumcise them dont cut ur babys genitals its weird af'},,,2 (positive),argilla,,False,,1504,,Validated,2023-04-22 06:14:22.773693,{'text_length': 139}
4,#pathpopgen @richamelin mitotic gene conversion (LOH) and two-speed genome drive the evolution of asexual tree-infecting Phytophthora,{'text': '#pathpopgen @richamelin mitotic gene conversion (LOH) and two-speed genome drive the evolution of asexual tree-infecting Phytophthora'},,,3 (neutral),argilla,,False,,1505,,Validated,2023-04-22 06:14:22.773756,{'text_length': 133}
5,"“Hey gaywad, your hair is beautiful”

Not a way I anticipated on being hit on, today or ever.","{'text': '“Hey gaywad, your hair is beautiful”\n\nNot a way I anticipated on being hit on, today or ever.'}",,,3 (neutral),argilla,,False,,1506,,Validated,2023-04-22 06:14:22.773819,{'text_length': 93}
6,did people really not know freddie mercury was bisexual? like have you listened to killer queen.... bicycle race......... don’t stop me now......? the drama? the theatrics?? those songs could’ve never been written by a straight man,{'text': 'did people really not know freddie mercury was bisexual? like have you listened to killer queen.... bicycle race......... don’t stop me now......? the drama? the theatrics?? those songs could’ve never been written by a straight man'},,,3 (neutral),argilla,,False,,1507,,Validated,2023-04-22 06:14:22.773893,{'text_length': 231}
7,call piper chapman bisexual you cowards,{'text': 'call piper chapman bisexual you cowards'},,,3 (neutral),argilla,,False,,1508,,Validated,2023-04-22 06:14:22.773955,{'text_length': 39}
8,Get inside my fuckin' gold Trans Am,"{'text': ""Get inside my fuckin' gold Trans Am""}",,,4 (hateful),argilla,,False,,1509,,Validated,2023-04-22 06:14:22.774016,{'text_length': 35}
9,I was curious and had to check. So twitter censored #bisexual and also #transsexual #transexual,{'text': 'I was curious and had to check. So twitter censored #bisexual and also #transsexual #transexual'},,,3 (neutral),argilla,,False,,1510,,Validated,2023-04-22 06:14:22.774076,{'text_length': 95}
