,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
0,i am so excited to gay it up today damN,{'text': 'i am so excited to gay it up today damN'},,,2 (positive),argilla,,False,,2501,,Validated,2023-05-01 17:44:13.252446,{'text_length': 39}
1,Had the pleasure of Speaking at my colleges 9th Annual Flag Raising Ceremony For Gay Pride. #Honored #QUEERLEADERS,{'text': 'Had the pleasure of Speaking at my colleges 9th Annual Flag Raising Ceremony For Gay Pride. #Honored #QUEERLEADERS'},,,2 (positive),argilla,,False,,2502,,Validated,2023-05-01 17:44:13.252611,{'text_length': 114}
2,"""If you're black, if you're white, if you're gay or straight, if you're transgender, whoever you are, I love you."" - Harry Styles, Stockholm

♡","{'text': '""If you\'re black, if you\'re white, if you\'re gay or straight, if you\'re transgender, whoever you are, I love you."" - Harry Styles, Stockholm\n\n♡'}",,,1 (extremely positive),argilla,,False,,2503,,Validated,2023-05-01 17:44:13.252735,{'text_length': 143}
3,Thinking &amp; speaking mindfully &amp; authentically is extremely important to trans community cuz they are rarely given that. #workplaceforum2016,{'text': 'Thinking &amp; speaking mindfully &amp; authentically is extremely important to trans community cuz they are rarely given that. #workplaceforum2016'},,,2 (positive),argilla,,False,,2504,,Validated,2023-05-01 17:44:13.252842,{'text_length': 147}
4,The MTF transsexual on Springer had no idea she'd end up looking like a Little League umpire with tits.,"{'text': ""The MTF transsexual on Springer had no idea she'd end up looking like a Little League umpire with tits.""}",,,5 (extremely hateful),argilla,,False,,2505,,Validated,2023-05-01 17:44:13.253045,{'text_length': 103}
5,i cant believe my BOYFRIEND ASHER is FUCKING GAY,{'text': 'i cant believe my BOYFRIEND ASHER is FUCKING GAY'},,,4 (hateful),argilla,,False,,2506,,Validated,2023-05-01 17:44:13.253175,{'text_length': 48}
6,"did i ever tell you guys when i came out to my friend erin i told her MY name is aaron and she goes ""if IM erin... and YOURE aaron... whos flying the plane??"" and i think abt that alot . a real trans ally","{'text': 'did i ever tell you guys when i came out to my friend erin i told her MY name is aaron and she goes ""if IM erin... and YOURE aaron... whos flying the plane??"" and i think abt that alot . a real trans ally'}",,,2 (positive),argilla,,False,,2507,,Validated,2023-05-01 17:44:13.253286,{'text_length': 204}
7,"I'm watching a documentary called My Transsexual Summer, just in case you were wondering what I was masturbating to just now.","{'text': ""I'm watching a documentary called My Transsexual Summer, just in case you were wondering what I was masturbating to just now.""}",,,3 (neutral),argilla,,False,,2508,,Validated,2023-05-01 17:44:13.253398,{'text_length': 125}
8,Black twitter is why I have a Twitter 🤣🤣 and gay twitter y’all make this fucking app 😂,{'text': 'Black twitter is why I have a Twitter 🤣🤣 and gay twitter y’all make this fucking app 😂'},,,3 (neutral),argilla,,False,,2509,,Validated,2023-05-01 17:44:13.253505,{'text_length': 86}
9,Club de fans de John Boy - Love of Lesbian.,{'text': 'Club de fans de John Boy - Love of Lesbian.'},,,3 (neutral),argilla,,False,,2510,,Validated,2023-05-01 17:44:13.253603,{'text_length': 43}
10,"Controversial hot take: Goku is asexual, and he fucks

There is nothing wrong with this, and Goku doesn't seem sex-repulsed or anything

He's probably happy to do things with Chi-Chi for her comfort and pleasure

But wouldn't do that kind of thing for his own sake I feel","{'text': ""Controversial hot take: Goku is asexual, and he fucks\n\nThere is nothing wrong with this, and Goku doesn't seem sex-repulsed or anything\n\nHe's probably happy to do things with Chi-Chi for her comfort and pleasure\n\nBut wouldn't do that kind of thing for his own sake I feel""}",,,3 (neutral),argilla,,False,,2511,,Validated,2023-05-01 17:44:13.253730,{'text_length': 271}
11,"tbh im so...SO so done over people being judgey of genetlia because fuck you Moody, as an intersex person ive had to deal with shitheads","{'text': 'tbh im so...SO so done over people being judgey of genetlia because fuck you Moody, as an intersex person ive had to deal with shitheads'}",,,2 (positive),argilla,,False,,2512,,Validated,2023-05-01 17:44:13.253830,{'text_length': 136}
12,niggas are inspired by violence against black women. niggas are inspired by violence against black lgbtqia+.,{'text': 'niggas are inspired by violence against black women. niggas are inspired by violence against black lgbtqia+.'},,,4 (hateful),argilla,,False,,2513,,Validated,2023-05-01 17:44:13.253910,{'text_length': 108}
13,i'm not bisexual but that really irks me when people say that shit,"{'text': ""i'm not bisexual but that really irks me when people say that shit""}",,,4 (hateful),argilla,,False,,2514,,Validated,2023-05-01 17:44:13.255611,{'text_length': 66}
14,LISTEN PEOPLE IT'S 20GAYTEEN THIS YEAR BELONGS TO LESBIAN JESUS HAYLEY KIYOKO,"{'text': ""LISTEN PEOPLE IT'S 20GAYTEEN THIS YEAR BELONGS TO LESBIAN JESUS HAYLEY KIYOKO""}",,,3 (neutral),argilla,,False,,2515,,Validated,2023-05-01 17:44:13.255807,{'text_length': 77}
15,"I look forward to the moment today when I can tweet “My #LGBT #transgender -centric sitcom pilot, season 1 finale &amp; other episode all arrived at their destinations, with reps of @ActuallyNPH @NicoTortorella @MsJamieClayton 
I hope they see the value &amp; forward it to each actor.""","{'text': 'I look forward to the moment today when I can tweet “My #LGBT #transgender -centric sitcom pilot, season 1 finale &amp; other episode all arrived at their destinations, with reps of @ActuallyNPH @NicoTortorella @MsJamieClayton \nI hope they see the value &amp; forward it to each actor.""'}",,,3 (neutral),argilla,,False,,2516,,Validated,2023-05-01 17:44:13.255900,{'text_length': 286}
16,"if lukas dies it'll contribute to a huge problem in tv, aka lgbtq characters dying for shock value. this affects audiences badly, especially","{'text': ""if lukas dies it'll contribute to a huge problem in tv, aka lgbtq characters dying for shock value. this affects audiences badly, especially""}",,,2 (positive),argilla,,False,,2517,,Validated,2023-05-01 17:44:13.255968,{'text_length': 140}
17,"#amwriting &amp; working out some #darkfantasy lore 📖
Asking myself... Why not include more #genderdiversity?
Why not have male demons with vaginas or female ones with a penis?
Why not have #intersex demons? 
#Trans demons?
Who makes the rules? 
Well, my book, so I am 😎
#LGBTQ ♥","{'text': '#amwriting &amp; working out some #darkfantasy lore 📖\nAsking myself... Why not include more #genderdiversity?\nWhy not have male demons with vaginas or female ones with a penis?\nWhy not have #intersex demons? \n#Trans demons?\nWho makes the rules? \nWell, my book, so I am 😎\n#LGBTQ ♥'}",,,2 (positive),argilla,,False,,2518,,Validated,2023-05-01 17:44:13.256599,{'text_length': 279}
18,straight people Love to make life hell for LGBT people but their poor hetero feelings get hurt when there's an acc to make fun of them,"{'text': ""straight people Love to make life hell for LGBT people but their poor hetero feelings get hurt when there's an acc to make fun of them""}",,,2 (positive),argilla,,False,,2519,,Validated,2023-05-01 17:44:13.256699,{'text_length': 134}
19,It's fucking 2017 and folk still think mocking transgender people is okay??? Naw pal makes you a full on wanker end of,"{'text': ""It's fucking 2017 and folk still think mocking transgender people is okay??? Naw pal makes you a full on wanker end of""}",,,2 (positive),argilla,,False,,2520,,Validated,2023-05-01 17:44:13.256807,{'text_length': 118}
20,This little dicksucker owes me 20£ and keeps sending me a 1£ everyday and the reference is “suckhood” u see my dads kids. Tapped😂😫,{'text': 'This little dicksucker owes me 20£ and keeps sending me a 1£ everyday and the reference is “suckhood” u see my dads kids. Tapped😂😫'},,,4 (hateful),argilla,,False,,2521,,Validated,2023-05-01 17:44:13.256922,{'text_length': 130}
21,"For the love of Pete. Intersex is not a gender identity or a sexuality, also not same as transgender

Intersex people are born with sex characteristics (chromosomes, hormones, gonads, genitals) that fall outside of the male/female binary. 

Once more, for the people in the back","{'text': 'For the love of Pete. Intersex is not a gender identity or a sexuality, also not same as transgender\n\nIntersex people are born with sex characteristics (chromosomes, hormones, gonads, genitals) that fall outside of the male/female binary. \n\nOnce more, for the people in the back'}",,,2 (positive),argilla,,False,,2522,,Validated,2023-05-01 17:44:13.256986,{'text_length': 278}
22,our idea of binary gender is so fucked. differing biological sex exists (and ofc intersex ppl) but identity is constructed by ourselves and-,{'text': 'our idea of binary gender is so fucked. differing biological sex exists (and ofc intersex ppl) but identity is constructed by ourselves and-'},,,2 (positive),argilla,,False,,2523,,Validated,2023-05-01 17:44:13.257090,{'text_length': 140}
23,"Doesn't matter if someone gay, bisexual, or lesbian. NEVER MAKE FUN OF THAT SHIT!!! Disrespectful asf!","{'text': ""Doesn't matter if someone gay, bisexual, or lesbian. NEVER MAKE FUN OF THAT SHIT!!! Disrespectful asf!""}",,,1 (extremely positive),argilla,,False,,2524,,Validated,2023-05-01 17:44:13.257159,{'text_length': 102}
24,I came out 4-5 years ago but all my life i knew i was gay  #NationalComingOutDay,{'text': 'I came out 4-5 years ago but all my life i knew i was gay  #NationalComingOutDay'},,,2 (positive),argilla,,False,,2525,,Validated,2023-05-01 17:44:13.257221,{'text_length': 80}
25,Confession 7- I hate gays,{'text': 'Confession 7- I hate gays'},,,5 (extremely hateful),argilla,,False,,2526,,Validated,2023-05-01 17:44:13.257281,{'text_length': 25}
26,"If you still smoke fake fags, your childish. Grow up 😂","{'text': 'If you still smoke fake fags, your childish. Grow up 😂'}",,,3 (neutral),argilla,,False,,2527,,Validated,2023-05-01 17:44:13.257341,{'text_length': 54}
27,Congrats to @DavidParksNV on passage of #SB201 thru both houses of #nvleg! Your dedication to protecting LGBTQ youth is inspiring!,{'text': 'Congrats to @DavidParksNV on passage of #SB201 thru both houses of #nvleg! Your dedication to protecting LGBTQ youth is inspiring!'},,,2 (positive),argilla,,False,,2528,,Validated,2023-05-01 17:44:13.257452,{'text_length': 130}
28,Played soccer with the fam and then enjoyed cooking out in the nice weather. Ugh my hubs and spawn are everything to me I’m so ghey,{'text': 'Played soccer with the fam and then enjoyed cooking out in the nice weather. Ugh my hubs and spawn are everything to me I’m so ghey'},,,4 (hateful),argilla,,False,,2529,,Validated,2023-05-01 17:44:13.257521,{'text_length': 131}
29,Ur literally speaking to a queer feminist did ppl forget that here,{'text': 'Ur literally speaking to a queer feminist did ppl forget that here'},,,3 (neutral),argilla,,False,,2530,,Validated,2023-05-01 17:44:13.257579,{'text_length': 66}
30,"""Our sexual assault evidence kits are built on binary bodies,"" need to be inclusive of trans and gender non-conforming women. -@farrah_khan","{'text': '""Our sexual assault evidence kits are built on binary bodies,"" need to be inclusive of trans and gender non-conforming women. -@farrah_khan'}",,,2 (positive),argilla,,False,,2531,,Validated,2023-05-01 17:44:13.257655,{'text_length': 139}
31,*Tells RPer one won't play romance bc SH is asexual. Gets unfollowed.*,"{'text': ""*Tells RPer one won't play romance bc SH is asexual. Gets unfollowed.*""}",,,3 (neutral),argilla,,False,,2532,,Validated,2023-05-01 17:44:13.257713,{'text_length': 70}
32,"Lib Dems responsible for 5 years of austerity that terrorised (homeless) queer youth can shove ""equal marriage"" where Jo Swinson don't shine","{'text': 'Lib Dems responsible for 5 years of austerity that terrorised (homeless) queer youth can shove ""equal marriage"" where Jo Swinson don\'t shine'}",,,3 (neutral),argilla,,False,,2533,,Validated,2023-05-01 17:44:13.257771,{'text_length': 140}
33,"God doesnt care whether you're gay, lesbian, bi, trans, white, black, male, female or anything else. All He wants is a relationship with you","{'text': ""God doesnt care whether you're gay, lesbian, bi, trans, white, black, male, female or anything else. All He wants is a relationship with you""}",,,2 (positive),argilla,,False,,2534,,Validated,2023-05-01 17:44:13.257829,{'text_length': 140}
34,"Interesting, accordidng to my family ""lesbians are actual rapists of the world""","{'text': 'Interesting, accordidng to my family ""lesbians are actual rapists of the world""'}",,,4 (hateful),argilla,,False,,2535,,Validated,2023-05-01 17:44:13.257897,{'text_length': 79}
35,I didn't know that ugg boots is so freaking comfy and warm.. Am I too queer?,"{'text': ""I didn't know that ugg boots is so freaking comfy and warm.. Am I too queer?""}",,,4 (hateful),argilla,,False,,2536,,Validated,2023-05-01 17:44:13.257956,{'text_length': 76}
36,I'm watching bi black femmes and gay black men defend the shit out of bi ppl and I'm in tears. I've never seen this articulated so well...,"{'text': ""I'm watching bi black femmes and gay black men defend the shit out of bi ppl and I'm in tears. I've never seen this articulated so well...""}",,,2 (positive),argilla,,False,,2537,,Validated,2023-05-01 17:44:13.258034,{'text_length': 138}
37,Ugh there were so many people who were v obviously queer at my high school that I avoided like the plague so I could stay closeted and it sucks bc we all could’ve been our Best Gay Selves so much earlier if we hadn’t been so scared of coming out,{'text': 'Ugh there were so many people who were v obviously queer at my high school that I avoided like the plague so I could stay closeted and it sucks bc we all could’ve been our Best Gay Selves so much earlier if we hadn’t been so scared of coming out'},,,2 (positive),argilla,,False,,2538,,Validated,2023-05-01 17:44:13.258123,{'text_length': 245}
38,"you cant be cishet and queer its that simple. if you are cis and not attracted whatsoever to your own gender, its not for you","{'text': 'you cant be cishet and queer its that simple. if you are cis and not attracted whatsoever to your own gender, its not for you'}",,,3 (neutral),argilla,,False,,2539,,Validated,2023-05-01 17:44:13.258185,{'text_length': 125}
