,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
0,i am a bisexual cuban-american woman and i am so proud of it.,{'text': 'i am a bisexual cuban-american woman and i am so proud of it.'},,,1 (extremely positive),admin,,False,,2251,,Validated,2023-07-24 08:42:56.431007,{'text_length': 61}
1,"…understanding and caring about these various distinctions. THEY DO NOT. To them, we're ALL just faggots, perverts and dykes.","{'text': ""…understanding and caring about these various distinctions. THEY DO NOT. To them, we're ALL just faggots, perverts and dykes.""}",,,2 (positive),admin,,False,,2252,,Validated,2023-07-24 08:42:56.431127,{'text_length': 125}
2,El Paso weather be as bi polar as the people.,{'text': 'El Paso weather be as bi polar as the people.'},,,3 (neutral),admin,,False,,2253,,Validated,2023-07-24 08:42:56.431224,{'text_length': 45}
3,"Lomatia tasmanica, King's Holly is arguably the oldest living plant. While individuals are estimated to live for ~300 years, the asexual reproduction method of 'drop a leaf, et viola' means that the current remaining stand has identical genetics to samples 44,000 yrs old #botany","{'text': ""Lomatia tasmanica, King's Holly is arguably the oldest living plant. While individuals are estimated to live for ~300 years, the asexual reproduction method of 'drop a leaf, et viola' means that the current remaining stand has identical genetics to samples 44,000 yrs old #botany""}",,,3 (neutral),admin,,False,,2254,,Validated,2023-07-24 08:42:56.431319,{'text_length': 279}
4,@lilslutprincess's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,"{'text': ""@lilslutprincess's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.""}",,,3 (neutral),admin,,False,,2255,,Validated,2023-07-24 08:42:56.431409,{'text_length': 111}
5,Fine twitter. I am a hipster trans woman. Sips PBR.,{'text': 'Fine twitter. I am a hipster trans woman. Sips PBR.'},,,3 (neutral),admin,,False,,2256,,Validated,2023-07-24 08:42:56.431500,{'text_length': 51}
6,The best advice I can give to anyone is do not ever be friends with lesbians. Two females in one relationship is a mess.,{'text': 'The best advice I can give to anyone is do not ever be friends with lesbians. Two females in one relationship is a mess.'},,,4 (hateful),admin,,False,,2257,,Validated,2023-07-24 08:42:56.431589,{'text_length': 120}
7,dmrt1 mutants have problems transitioning to male. biased female &amp; intersex. Kellee Siegfried good thing lab not in North Carolina #sczi2017,{'text': 'dmrt1 mutants have problems transitioning to male. biased female &amp; intersex. Kellee Siegfried good thing lab not in North Carolina #sczi2017'},,,3 (neutral),admin,,False,,2258,,Validated,2023-07-24 08:42:56.431675,{'text_length': 144}
8,it's up to the gays to save love,"{'text': ""it's up to the gays to save love""}",,,2 (positive),admin,,False,,2259,,Validated,2023-07-24 08:42:56.431761,{'text_length': 32}
9,"I'm so proud of everything @mikasounds has accomplished in his life
He's a model for all of us: boys, girls, bi, gays, singers, musicians, terrific kids and lost souls
I owe him so much, I love him
#HappyBirthdayMIKA 
#HappyBirthdayEnfantTerrible","{'text': ""I'm so proud of everything @mikasounds has accomplished in his life\nHe's a model for all of us: boys, girls, bi, gays, singers, musicians, terrific kids and lost souls\nI owe him so much, I love him\n#HappyBirthdayMIKA \n#HappyBirthdayEnfantTerrible""}",,,2 (positive),admin,,False,,2260,,Validated,2023-07-24 08:42:56.431860,{'text_length': 246}
10,"im goth and asexual and getting no fucks and if thats not proof then?
I Dont know what to tell you aphobes.",{'text': 'im goth and asexual and getting no fucks and if thats not proof then?\nI Dont know what to tell you aphobes.'},,,3 (neutral),admin,,False,,2261,,Validated,2023-07-24 08:42:56.432008,{'text_length': 107}
11,Somebody asked me “how gay are you” I said “I haven’t touched a pussy since the day I came out one...I’m 20” 💀💀💀,{'text': 'Somebody asked me “how gay are you” I said “I haven’t touched a pussy since the day I came out one...I’m 20” 💀💀💀'},,,3 (neutral),admin,,False,,2262,,Validated,2023-07-24 08:42:56.432107,{'text_length': 112}
12,"Dear black cis-gender men, I don't care what ur sexual orientation is, stop having opinion about #Trans and #Intersex people. STOP IT!","{'text': ""Dear black cis-gender men, I don't care what ur sexual orientation is, stop having opinion about #Trans and #Intersex people. STOP IT!""}",,,3 (neutral),admin,,False,,2263,,Validated,2023-07-24 08:42:56.432198,{'text_length': 134}
13,"hey moron that just called! 
Gay AND Straight people like rock music.
 I'm playing music for everyone including the LGBT community.","{'text': ""hey moron that just called! \nGay AND Straight people like rock music.\n I'm playing music for everyone including the LGBT community.""}",,,3 (neutral),admin,,False,,2264,,Validated,2023-07-24 08:42:56.432289,{'text_length': 131}
