,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
0,"""zac efron is bisexual"" ""zac is in rehab"" ""zac wasnt the one who sang in hsm"" biggest plot twist ever","{'text': '""zac efron is bisexual"" ""zac is in rehab"" ""zac wasnt the one who sang in hsm"" biggest plot twist ever'}",,,3 (neutral),admin,,False,,5001,,Validated,2023-07-25 07:39:54.649786,{'text_length': 101}
1,"Don't you love it when people you know post pictures of lesbiphobic people at pride... Um what do you think the ""L"" on LGBTQ+ stands for...","{'text': 'Don\'t you love it when people you know post pictures of lesbiphobic people at pride... Um what do you think the ""L"" on LGBTQ+ stands for...'}",,,2 (positive),admin,,False,,5002,,Validated,2023-07-25 07:39:54.649999,{'text_length': 139}
2,"Turns out that I had been attempting ""Asexual Reproduction"" for years, before I even knew there was a scientific name for it.","{'text': 'Turns out that I had been attempting ""Asexual Reproduction"" for years, before I even knew there was a scientific name for it.'}",,,3 (neutral),admin,,False,,5003,,Validated,2023-07-25 07:39:54.650165,{'text_length': 125}
3,Lowkey excited to go back to south city bc elco is gay as fuck,{'text': 'Lowkey excited to go back to south city bc elco is gay as fuck'},,,2 (positive),admin,,False,,5004,,Validated,2023-07-25 07:39:54.650273,{'text_length': 62}
4,Just witnessed a transgender girl twerk and then a guy picking up a random ass traffic cone and throwing it at her,{'text': 'Just witnessed a transgender girl twerk and then a guy picking up a random ass traffic cone and throwing it at her'},,,3 (neutral),admin,,False,,5005,,Validated,2023-07-25 07:39:54.650374,{'text_length': 114}
5,"i know nobody follows me to hear me rant about my sexuality and shit but sometimes i feel like venting about the Asexual Experience™

maybe one twitlonger",{'text': 'i know nobody follows me to hear me rant about my sexuality and shit but sometimes i feel like venting about the Asexual Experience™\n\nmaybe one twitlonger'},,,2 (positive),admin,,False,,5006,,Validated,2023-07-25 07:39:54.650474,{'text_length': 154}
6,"""So when did you realize you were lesbian?""
""Season 3 of Orange is the New Black.""
Congratulations. You're an idiot.","{'text': '""So when did you realize you were lesbian?""\n""Season 3 of Orange is the New Black.""\nCongratulations. You\'re an idiot.'}",,,3 (neutral),admin,,False,,5007,,Validated,2023-07-25 07:39:54.650575,{'text_length': 116}
7,"This is a Black intersex, non-binary, gender non conforming, and trans focused account 🥳","{'text': 'This is a Black intersex, non-binary, gender non conforming, and trans focused account 🥳'}",,,2 (positive),admin,,False,,5008,,Validated,2023-07-25 07:39:54.650677,{'text_length': 88}
8,"""tag your intersex post as body horror omg"" 😊😊😊😊😊😊please kill tumblr🙏🙏🙏🙏🙏🙏🙏😊😊😊😊😊😊😊😊😊😊😊😊😊","{'text': '""tag your intersex post as body horror omg"" 😊😊😊😊😊😊please kill tumblr🙏🙏🙏🙏🙏🙏🙏😊😊😊😊😊😊😊😊😊😊😊😊😊'}",,,3 (neutral),admin,,False,,5009,,Validated,2023-07-25 07:39:54.650775,{'text_length': 88}
9,"LGBT stands for lesbian, gay, bi, and The FitnessGram™ Pacer Test","{'text': 'LGBT stands for lesbian, gay, bi, and The FitnessGram™ Pacer Test'}",,,4 (hateful),admin,,False,,5010,,Validated,2023-07-25 07:39:54.650875,{'text_length': 65}
10,"""you have the stoner, the drug dealer, the lesbian and the slut"" my family xxx","{'text': '""you have the stoner, the drug dealer, the lesbian and the slut"" my family xxx'}",,,3 (neutral),admin,,False,,5011,,Validated,2023-07-25 07:39:54.651060,{'text_length': 78}
11,The girl at scooter's coffee almost turned me lesbian,"{'text': ""The girl at scooter's coffee almost turned me lesbian""}",,,2 (positive),admin,,False,,5012,,Validated,2023-07-25 07:39:54.651192,{'text_length': 53}
12,"TV/movie fans, follow the Gay and Lesbian Entertainment Critics Assoc. @DorianAwards for a fun assortment of posts.","{'text': 'TV/movie fans, follow the Gay and Lesbian Entertainment Critics Assoc. @DorianAwards for a fun assortment of posts.'}",,,3 (neutral),admin,,False,,5013,,Validated,2023-07-25 07:39:54.651293,{'text_length': 115}
13,"I’ve always thought “cum guzzler” is a hilarious insult, like it just implies loving cum sooooooo much I cannot stop laughing HAPPY TUESDAY","{'text': 'I’ve always thought “cum guzzler” is a hilarious insult, like it just implies loving cum sooooooo much I cannot stop laughing HAPPY TUESDAY'}",,,2 (positive),admin,,False,,5014,,Validated,2023-07-25 07:39:54.651394,{'text_length': 139}
14,i think i'm definitely going to get a pomeranian and name it gaylord,"{'text': ""i think i'm definitely going to get a pomeranian and name it gaylord""}",,,4 (hateful),admin,,False,,5015,,Validated,2023-07-25 07:39:54.651498,{'text_length': 68}
15,Oh and I was just enjoying that ‘nice’ couple on #firstdates until the ‘tranny’ comments. 😡,{'text': 'Oh and I was just enjoying that ‘nice’ couple on #firstdates until the ‘tranny’ comments. 😡'},,,4 (hateful),admin,,False,,5016,,Validated,2023-07-25 07:39:54.651600,{'text_length': 91}
16,Dave just called me a limp wristed bull dyke #note,{'text': 'Dave just called me a limp wristed bull dyke #note'},,,4 (hateful),admin,,False,,5017,,Validated,2023-07-25 07:39:54.651695,{'text_length': 50}
17,lesbians gettin it on in the bathroom🙄,{'text': 'lesbians gettin it on in the bathroom🙄'},,,3 (neutral),admin,,False,,5018,,Validated,2023-07-25 07:39:54.651797,{'text_length': 38}
