,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
0,"Me, a bisexual: let’s not support bi-erasure, bisexual people are very underrepresented! 
Also me: god I’m so GAY I NEVER want to see another penis AGAIN I love WOMEN I’m  G A Y","{'text': 'Me, a bisexual: let’s not support bi-erasure, bisexual people are very underrepresented! \nAlso me: god I’m so GAY I NEVER want to see another penis AGAIN I love WOMEN I’m  G A Y'}",,,2 (positive),argilla,,False,,4001,,Validated,2023-05-01 17:44:26.837543,{'text_length': 177}
1,I want to interview LGBT Muslims in Scotland. Anonymity guaranteed. Please email peter.ross@scotlandonsunday.com for more info on the story.,{'text': 'I want to interview LGBT Muslims in Scotland. Anonymity guaranteed. Please email peter.ross@scotlandonsunday.com for more info on the story.'},,,2 (positive),argilla,,False,,4002,,Validated,2023-05-01 17:44:26.837643,{'text_length': 140}
2,"you: studying something that will prepare you for a productive, successful career
me: reading a paper about how Wicked is queer","{'text': 'you: studying something that will prepare you for a productive, successful career\nme: reading a paper about how Wicked is queer'}",,,3 (neutral),argilla,,False,,4003,,Validated,2023-05-01 17:44:26.837707,{'text_length': 127}
3,Gay people and fat people are the worst things happened to this world.,{'text': 'Gay people and fat people are the worst things happened to this world.'},,,5 (extremely hateful),argilla,,False,,4004,,Validated,2023-05-01 17:44:26.837775,{'text_length': 70}
4,"Lol, I remember when @ninjaguy1123 harassed myself and @KonKitten for being trans so much that my housemate ruined the little shit's life.","{'text': ""Lol, I remember when @ninjaguy1123 harassed myself and @KonKitten for being trans so much that my housemate ruined the little shit's life.""}",,,3 (neutral),argilla,,False,,4005,,Validated,2023-05-01 17:44:26.837864,{'text_length': 138}
5,bighit always giving the gays what we want every era blessing us with yoonmin content,{'text': 'bighit always giving the gays what we want every era blessing us with yoonmin content'},,,2 (positive),argilla,,False,,4006,,Validated,2023-05-01 17:44:26.839843,{'text_length': 85}
6,Intersex Individuals Are Splendid 💜,{'text': 'Intersex Individuals Are Splendid 💜'},,,2 (positive),argilla,,False,,4007,,Validated,2023-05-01 17:44:26.840043,{'text_length': 35}
7,godd do bigots tire of being bigots?? we get it!! you hate LGBT+ people! you hate Muslims! you hate women you hate poor people!! we get it!!,{'text': 'godd do bigots tire of being bigots?? we get it!! you hate LGBT+ people! you hate Muslims! you hate women you hate poor people!! we get it!!'},,,3 (neutral),argilla,,False,,4008,,Validated,2023-05-01 17:44:26.840259,{'text_length': 140}
8,"Coworker: i don't like people who are paranoid and too afraid to be themselves
My closeted gay ass: :')","{'text': ""Coworker: i don't like people who are paranoid and too afraid to be themselves\nMy closeted gay ass: :')""}",,,2 (positive),argilla,,False,,4009,,Validated,2023-05-01 17:44:26.840342,{'text_length': 103}
9,Forever catching my dad doing some gay shit Lmao.,{'text': 'Forever catching my dad doing some gay shit Lmao.'},,,3 (neutral),argilla,,False,,4010,,Validated,2023-05-01 17:44:26.840419,{'text_length': 49}
