,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
0,Trans culture is being paranoid about public laughter,{'text': 'Trans culture is being paranoid about public laughter'},,,3 (neutral),argilla,,False,,5251,,Validated,2023-05-01 17:44:38.645044,{'text_length': 53}
1,"Traditionally the butt of jokes- Paddies, black people, LGBT. Is it bad we decided not to be dicks? #haspoliticalcorrectnessgonemad","{'text': 'Traditionally the butt of jokes- Paddies, black people, LGBT. Is it bad we decided not to be dicks? #haspoliticalcorrectnessgonemad'}",,,2 (positive),argilla,,False,,5252,,Validated,2023-05-01 17:44:38.645178,{'text_length': 131}
2,"When will I be as open about being bigender as I am trans/queer???
Ever???????????",{'text': 'When will I be as open about being bigender as I am trans/queer???\nEver???????????'},,,3 (neutral),argilla,,False,,5253,,Validated,2023-05-01 17:44:38.645248,{'text_length': 82}
3,"This lesbian chick came into my job and was flirting with me. My fav. Line was ""oh you vape only menthol, I bet your breath smells good"" lol","{'text': 'This lesbian chick came into my job and was flirting with me. My fav. Line was ""oh you vape only menthol, I bet your breath smells good"" lol'}",,,3 (neutral),argilla,,False,,5254,,Validated,2023-05-01 17:44:38.645313,{'text_length': 140}
4,"im:

⚪️ gay

⚪️ straight

⚪️ pan
 
⚪️ bi

⚪️ asexual

🔘 off to the races cases of bacardi chasers chasing me all over town cz he knows im wasted facing time again at rikers island and i wont get out",{'text': 'im:\n\n⚪️ gay\n\n⚪️ straight\n\n⚪️ pan\n \n⚪️ bi\n\n⚪️ asexual\n\n🔘 off to the races cases of bacardi chasers chasing me all over town cz he knows im wasted facing time again at rikers island and i wont get out'},,,3 (neutral),argilla,,False,,5255,,Validated,2023-05-01 17:44:38.645379,{'text_length': 198}
5,when I was like 15 my group of friends called me cum guzzler so i guess that kinda shows the type of human i was in highschool,{'text': 'when I was like 15 my group of friends called me cum guzzler so i guess that kinda shows the type of human i was in highschool'},,,3 (neutral),argilla,,False,,5256,,Validated,2023-05-01 17:44:38.645441,{'text_length': 126}
6,"When MPC plays Mission next Wednesday in women's hoops, it will face a 50-year-old 6-foot-6 transgender and former Navy Seal.","{'text': ""When MPC plays Mission next Wednesday in women's hoops, it will face a 50-year-old 6-foot-6 transgender and former Navy Seal.""}",,,3 (neutral),argilla,,False,,5257,,Validated,2023-05-01 17:44:38.645511,{'text_length': 125}
7,If Andrew ever seh first man fi lef the house a battyman Jamaica wouldnt have another case of COVID,{'text': 'If Andrew ever seh first man fi lef the house a battyman Jamaica wouldnt have another case of COVID'},,,4 (hateful),argilla,,False,,5258,,Validated,2023-05-01 17:44:38.645576,{'text_length': 99}
8,No one ever asked you 'when did you realise you were straight?' so please don't as LGBT people a similar question &amp; we will  be ok. Ok,"{'text': ""No one ever asked you 'when did you realise you were straight?' so please don't as LGBT people a similar question &amp; we will  be ok. Ok""}",,,1 (extremely positive),argilla,,False,,5259,,Validated,2023-05-01 17:44:38.645634,{'text_length': 138}
9,i think the choppa gay bc i pulled it out the closet,{'text': 'i think the choppa gay bc i pulled it out the closet'},,,4 (hateful),argilla,,False,,5260,,Validated,2023-05-01 17:44:38.645693,{'text_length': 52}
10,"And I'm in an awesome relationship with a wonderful partner who is not asexual, and it's working out super great for us. So don't lose hope.","{'text': ""And I'm in an awesome relationship with a wonderful partner who is not asexual, and it's working out super great for us. So don't lose hope.""}",,,2 (positive),argilla,,False,,5261,,Validated,2023-05-01 17:44:38.645770,{'text_length': 140}
11,I am at such a very iffy point in my life and it's scary and gay and I don't like it,"{'text': ""I am at such a very iffy point in my life and it's scary and gay and I don't like it""}",,,3 (neutral),argilla,,False,,5262,,Validated,2023-05-01 17:44:38.645829,{'text_length': 84}
12,oryx is trans &amp; you're cowards,"{'text': ""oryx is trans &amp; you're cowards""}",,,3 (neutral),argilla,,False,,5263,,Validated,2023-05-01 17:44:38.645887,{'text_length': 34}
