,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
0,"Got told I look like a lesbian today, happy Monday to you too you fuck wagon","{'text': 'Got told I look like a lesbian today, happy Monday to you too you fuck wagon'}",,,3 (neutral),argilla,,False,,5751,,Validated,2023-05-01 17:44:43.196857,{'text_length': 76}
1,I just saw a dad w/ a bucket hat &amp; he rocked it so much better than you gaylords,{'text': 'I just saw a dad w/ a bucket hat &amp; he rocked it so much better than you gaylords'},,,4 (hateful),argilla,,False,,5752,,Validated,2023-05-01 17:44:43.197063,{'text_length': 84}
2,how do you ask someone if they're gay? I always feel awkward asking but im just so overly curious and i like to know.,"{'text': ""how do you ask someone if they're gay? I always feel awkward asking but im just so overly curious and i like to know.""}",,,2 (positive),argilla,,False,,5753,,Validated,2023-05-01 17:44:43.197184,{'text_length': 117}
3,not to undermine progress bc its still cool that ow mascot is lgbt but uhhhh y is a fat woman still such a hard grab lol,{'text': 'not to undermine progress bc its still cool that ow mascot is lgbt but uhhhh y is a fat woman still such a hard grab lol'},,,2 (positive),argilla,,False,,5754,,Validated,2023-05-01 17:44:43.197280,{'text_length': 120}
4,i was really sixteen reading romance novels solely to imagine myself as the guy just so i could date the girl and still didn't have an inkling of me being ghey like ............. mental illness,"{'text': ""i was really sixteen reading romance novels solely to imagine myself as the guy just so i could date the girl and still didn't have an inkling of me being ghey like ............. mental illness""}",,,4 (hateful),argilla,,False,,5755,,Validated,2023-05-01 17:44:43.197374,{'text_length': 193}
5,"Forgot how many people I have from my past life /
school days /
dead name 
here on Twitter. 

Feel free to follow my Instagram and discover the hot stuff tranny I’ve become xoxoxo 

@chiyogomes",{'text': 'Forgot how many people I have from my past life /\nschool days /\ndead name \nhere on Twitter. \n\nFeel free to follow my Instagram and discover the hot stuff tranny I’ve become xoxoxo \n\n@chiyogomes'},,,3 (neutral),argilla,,False,,5756,,Validated,2023-05-01 17:44:43.197489,{'text_length': 193}
6,"sometimes i hate explaining my sexuality to people especially lesbians &amp; cis people i’ll tell i’m bisexual right but i like women more than men but all of them say the same thing why won’t you just be lesbian , BITCH I SAID IM BISEXUAL FOR A REASON .","{'text': 'sometimes i hate explaining my sexuality to people especially lesbians &amp; cis people i’ll tell i’m bisexual right but i like women more than men but all of them say the same thing why won’t you just be lesbian , BITCH I SAID IM BISEXUAL FOR A REASON .'}",,,2 (positive),argilla,,False,,5757,,Validated,2023-05-01 17:44:43.199974,{'text_length': 254}
7,Trans :) Naver CF Taeyang's Answer: I think it helped a lot. It made me go back to the basics. It made me honest w/ myself.,"{'text': ""Trans :) Naver CF Taeyang's Answer: I think it helped a lot. It made me go back to the basics. It made me honest w/ myself.""}",,,3 (neutral),argilla,,False,,5758,,Validated,2023-05-01 17:44:43.200247,{'text_length': 123}
8,Hey @twitter we exist you know?! Blocking our #bisexual tag is some a-grade #biphobic bullshit! Fix your shit and fix the tag! 🌈😡,{'text': 'Hey @twitter we exist you know?! Blocking our #bisexual tag is some a-grade #biphobic bullshit! Fix your shit and fix the tag! 🌈😡'},,,3 (neutral),argilla,,False,,5759,,Validated,2023-05-01 17:44:43.200336,{'text_length': 129}
9,"Some people think dropping the T will make trans people go away, but what they forget is that so many trans people are also L, G, or B. 😏","{'text': 'Some people think dropping the T will make trans people go away, but what they forget is that so many trans people are also L, G, or B. 😏'}",,,2 (positive),argilla,,False,,5760,,Validated,2023-05-01 17:44:43.200405,{'text_length': 137}
10,"transphobe arguments make no sense 😭😭😭 like yall realize in trying to invalidate trans people, you're also invalidating people with chromosomal disorders and intersex people??? people with birth defects??? are you gonna tell them they're delusional too??????","{'text': ""transphobe arguments make no sense 😭😭😭 like yall realize in trying to invalidate trans people, you're also invalidating people with chromosomal disorders and intersex people??? people with birth defects??? are you gonna tell them they're delusional too??????""}",,,2 (positive),argilla,,False,,5761,,Validated,2023-05-01 17:44:43.200834,{'text_length': 258}
11,"lesbians: *do the bare minimum*
lesbians: uGH WIFE ME THE FUCK UP LADIES",{'text': 'lesbians: *do the bare minimum*\nlesbians: uGH WIFE ME THE FUCK UP LADIES'},,,3 (neutral),argilla,,False,,5762,,Validated,2023-05-01 17:44:43.200920,{'text_length': 72}
12,"Calling community health workers supporting gay, bisexual, and other MSM! Look out for the European ECHOES survey @echoessurvey coming soon","{'text': 'Calling community health workers supporting gay, bisexual, and other MSM! Look out for the European ECHOES survey @echoessurvey coming soon'}",,,2 (positive),argilla,,False,,5763,,Validated,2023-05-01 17:44:43.201120,{'text_length': 139}
13,"i love all the people reblogging the bi haircut ask with ""SHIT I HAVE THIS HAIRCUT??""","{'text': 'i love all the people reblogging the bi haircut ask with ""SHIT I HAVE THIS HAIRCUT??""'}",,,2 (positive),argilla,,False,,5764,,Validated,2023-05-01 17:44:43.201190,{'text_length': 85}
14,"Amor es amor seas heterosexual, homosexual o bisexual","{'text': 'Amor es amor seas heterosexual, homosexual o bisexual'}",,,2 (positive),argilla,,False,,5765,,Validated,2023-05-01 17:44:43.201249,{'text_length': 53}
15,this is for all the “bisexual” and “gay” girls of paki twitter who flirt with other girls for RT’s and think its cool to be gay but think lesbians are weird and predatory: FUCK YOU VERY MUCH,{'text': 'this is for all the “bisexual” and “gay” girls of paki twitter who flirt with other girls for RT’s and think its cool to be gay but think lesbians are weird and predatory: FUCK YOU VERY MUCH'},,,3 (neutral),argilla,,False,,5766,,Validated,2023-05-01 17:44:43.201311,{'text_length': 190}
16,"Saturday night queer game is strong, brewing kombucha and listening to Tracy Chapman","{'text': 'Saturday night queer game is strong, brewing kombucha and listening to Tracy Chapman'}",,,2 (positive),argilla,,False,,5767,,Validated,2023-05-01 17:44:43.201369,{'text_length': 84}
17,"My weighted stress blanket arrived.  Weird, it feels like someone is gently hugging you.  Well we three legged dogs need them #ShaunAttwood #HarryMiller #LGBTQI #Intersex","{'text': 'My weighted stress blanket arrived.  Weird, it feels like someone is gently hugging you.  Well we three legged dogs need them #ShaunAttwood #HarryMiller #LGBTQI #Intersex'}",,,3 (neutral),argilla,,False,,5768,,Validated,2023-05-01 17:44:43.201427,{'text_length': 170}
