,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
0,"if you need to soothe a flustered Caucasian this holiday season, put on some Trans Siberian Orchestra. we love that shit.","{'text': 'if you need to soothe a flustered Caucasian this holiday season, put on some Trans Siberian Orchestra. we love that shit.'}",,,3 (neutral),admin,,False,,1,,Validated,2023-07-13 14:30:06.953419,{'text_length': 121}
1,Which of the #Wentworth girls would be the Grace Kelly of the “lezzo Monte Carlo”? #WentworthPrison,{'text': 'Which of the #Wentworth girls would be the Grace Kelly of the “lezzo Monte Carlo”? #WentworthPrison'},,,3 (neutral),admin,,False,,10,,Validated,2023-07-13 14:30:06.954138,{'text_length': 99}
2,I hate when a guy snaps you and you respond like a dumb ass and he just opens it ok men are dumb Im asexual,{'text': 'I hate when a guy snaps you and you respond like a dumb ass and he just opens it ok men are dumb Im asexual'},,,3 (neutral),admin,,False,,100,,Validated,2023-07-13 14:30:06.962211,{'text_length': 107}
3,"You're eyes are red? Were you smoking weed,  who am I kidding you were probably crying... Because you're a faggot..","{'text': ""You're eyes are red? Were you smoking weed,  who am I kidding you were probably crying... Because you're a faggot..""}",,,4 (hateful),admin,,False,,101,,Validated,2023-07-13 14:30:06.962414,{'text_length': 115}
4,I think God is gay.,{'text': 'I think God is gay.'},,,3 (neutral),admin,,False,,102,,Validated,2023-07-13 14:30:06.962505,{'text_length': 19}
5,i will never be prepared enough for how gay the opening scene of dangal is,{'text': 'i will never be prepared enough for how gay the opening scene of dangal is'},,,4 (hateful),admin,,False,,103,,Validated,2023-07-13 14:30:06.962572,{'text_length': 74}
6,Davis gay af freshman year as I was getting a tour at mo hi I saw a girl getting her shit tossed with brass knuckles in the girls locker,{'text': 'Davis gay af freshman year as I was getting a tour at mo hi I saw a girl getting her shit tossed with brass knuckles in the girls locker'},,,2 (positive),admin,,False,,104,,Validated,2023-07-13 14:30:06.962636,{'text_length': 136}
7,I've known Ali for 12 years+ and he finally showed me a photo of his dad. Thought this nigga was asexual or some shit.,"{'text': ""I've known Ali for 12 years+ and he finally showed me a photo of his dad. Thought this nigga was asexual or some shit.""}",,,2 (positive),admin,,False,,105,,Validated,2023-07-13 14:30:06.962699,{'text_length': 118}
8,Always watch where you’re going because today I walked into a transvestite. Screamed in it’s face. Scared the living shit out of me!! Thought I handled the situation well.,{'text': 'Always watch where you’re going because today I walked into a transvestite. Screamed in it’s face. Scared the living shit out of me!! Thought I handled the situation well.'},,,4 (hateful),admin,,False,,106,,Validated,2023-07-13 14:30:06.962764,{'text_length': 171}
9,not enough people are aware it's called ace attorney because phoenix wright is asexual,"{'text': ""not enough people are aware it's called ace attorney because phoenix wright is asexual""}",,,3 (neutral),admin,,False,,107,,Validated,2023-07-13 14:30:06.962865,{'text_length': 86}
