,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
0,the l in my name stands for lesbian,{'text': 'the l in my name stands for lesbian'},,,2 (positive/supportive),admin,,False,,4251,,Validated,2023-09-26 08:33:55.626872,{'text_length': 35}
1,A fucking love it when lesbians put their drama all over Twitter 😩😂,{'text': 'A fucking love it when lesbians put their drama all over Twitter 😩😂'},,,2 (positive/supportive),admin,,False,,4252,,Validated,2023-09-26 08:33:55.626987,{'text_length': 67}
2,"Have you signed up free to Pride Voyager yet? We have an exclusive to exclusive service, dating, news and travel offers #GAY #GayNews #LGBT","{'text': 'Have you signed up free to Pride Voyager yet? We have an exclusive to exclusive service, dating, news and travel offers #GAY #GayNews #LGBT'}",,,1 (extremely positive/supportive),admin,,False,,4253,,Validated,2023-09-26 08:33:55.627064,{'text_length': 139}
3,its always hard for parents 2 explain why their children are  transitioning from male to female or female to male #intersex @OutcastAccepted @parawakili @aginalisbeth @louis_ati @rogenanz @NewtonJoseph7 @OdhiamboRhoda @jik_enid @LSKPresident @ahmednasirlaw #HumanRightsViolations,{'text': 'its always hard for parents 2 explain why their children are  transitioning from male to female or female to male #intersex @OutcastAccepted @parawakili @aginalisbeth @louis_ati @rogenanz @NewtonJoseph7 @OdhiamboRhoda @jik_enid @LSKPresident @ahmednasirlaw #HumanRightsViolations'},,,3 (neutral),admin,,False,,4254,,Validated,2023-09-26 08:33:55.627137,{'text_length': 279}
4,I’m a gay black man who was raised in the Christian centered south and family who are preachers and was in the Navy special forces. You can’t offend me hoe.,{'text': 'I’m a gay black man who was raised in the Christian centered south and family who are preachers and was in the Navy special forces. You can’t offend me hoe.'},,,2 (positive/supportive),admin,,False,,4255,,Validated,2023-09-26 08:33:55.627206,{'text_length': 156}
5,ok srry the guy didn't die but what they are doing to the LGBT community in sochi is still fucked up !!!!,"{'text': ""ok srry the guy didn't die but what they are doing to the LGBT community in sochi is still fucked up !!!!""}",,,2 (positive/supportive),admin,,False,,4256,,Validated,2023-09-26 08:33:55.627372,{'text_length': 105}
6,I hate guys who claim their bisexual when you know for a fact that their a straight up fuckin fagget!,{'text': 'I hate guys who claim their bisexual when you know for a fact that their a straight up fuckin fagget!'},,,4 (hateful/unsupportive),admin,,False,,4257,,Validated,2023-09-26 08:33:55.627461,{'text_length': 101}
7,My lyft driver literally said gay rights!,{'text': 'My lyft driver literally said gay rights!'},,,1 (extremely positive/supportive),admin,,False,,4258,,Validated,2023-09-26 08:33:55.629375,{'text_length': 41}
8,"And some people consider being bi a trend and that bothers me I know some people lie and say they are to be ""cool""","{'text': 'And some people consider being bi a trend and that bothers me I know some people lie and say they are to be ""cool""'}",,,2 (positive/supportive),admin,,False,,4259,,Validated,2023-09-26 08:33:55.629519,{'text_length': 114}
9,I NEED to see Jhene Aiko live but I can’t go on my ones ffs otherwise I’ll look like a batty boy 🤣🤣🤣,{'text': 'I NEED to see Jhene Aiko live but I can’t go on my ones ffs otherwise I’ll look like a batty boy 🤣🤣🤣'},,,3 (neutral),admin,,False,,4260,,Validated,2023-09-26 08:33:55.629613,{'text_length': 100}
