,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
0,the l in my name stands for lesbian,{'text': 'the l in my name stands for lesbian'},,,2 (positive),argilla,,False,,4251,,Validated,2023-05-01 17:44:28.989340,{'text_length': 35}
1,A fucking love it when lesbians put their drama all over Twitter 😩😂,{'text': 'A fucking love it when lesbians put their drama all over Twitter 😩😂'},,,2 (positive),argilla,,False,,4252,,Validated,2023-05-01 17:44:28.989476,{'text_length': 67}
2,"Have you signed up free to Pride Voyager yet? We have an exclusive to exclusive service, dating, news and travel offers #GAY #GayNews #LGBT","{'text': 'Have you signed up free to Pride Voyager yet? We have an exclusive to exclusive service, dating, news and travel offers #GAY #GayNews #LGBT'}",,,2 (positive),argilla,,False,,4253,,Validated,2023-05-01 17:44:28.989546,{'text_length': 139}
3,its always hard for parents 2 explain why their children are  transitioning from male to female or female to male #intersex @OutcastAccepted @parawakili @aginalisbeth @louis_ati @rogenanz @NewtonJoseph7 @OdhiamboRhoda @jik_enid @LSKPresident @ahmednasirlaw #HumanRightsViolations,{'text': 'its always hard for parents 2 explain why their children are  transitioning from male to female or female to male #intersex @OutcastAccepted @parawakili @aginalisbeth @louis_ati @rogenanz @NewtonJoseph7 @OdhiamboRhoda @jik_enid @LSKPresident @ahmednasirlaw #HumanRightsViolations'},,,2 (positive),argilla,,False,,4254,,Validated,2023-05-01 17:44:28.991631,{'text_length': 279}
4,I’m a gay black man who was raised in the Christian centered south and family who are preachers and was in the Navy special forces. You can’t offend me hoe.,{'text': 'I’m a gay black man who was raised in the Christian centered south and family who are preachers and was in the Navy special forces. You can’t offend me hoe.'},,,2 (positive),argilla,,False,,4255,,Validated,2023-05-01 17:44:28.991956,{'text_length': 156}
5,ok srry the guy didn't die but what they are doing to the LGBT community in sochi is still fucked up !!!!,"{'text': ""ok srry the guy didn't die but what they are doing to the LGBT community in sochi is still fucked up !!!!""}",,,3 (neutral),argilla,,False,,4256,,Validated,2023-05-01 17:44:28.992122,{'text_length': 105}
6,I hate guys who claim their bisexual when you know for a fact that their a straight up fuckin fagget!,{'text': 'I hate guys who claim their bisexual when you know for a fact that their a straight up fuckin fagget!'},,,3 (neutral),argilla,,False,,4257,,Validated,2023-05-01 17:44:28.992271,{'text_length': 101}
7,My lyft driver literally said gay rights!,{'text': 'My lyft driver literally said gay rights!'},,,2 (positive),argilla,,False,,4258,,Validated,2023-05-01 17:44:28.992634,{'text_length': 41}
8,"And some people consider being bi a trend and that bothers me I know some people lie and say they are to be ""cool""","{'text': 'And some people consider being bi a trend and that bothers me I know some people lie and say they are to be ""cool""'}",,,2 (positive),argilla,,False,,4259,,Validated,2023-05-01 17:44:28.992718,{'text_length': 114}
9,I NEED to see Jhene Aiko live but I can’t go on my ones ffs otherwise I’ll look like a batty boy 🤣🤣🤣,{'text': 'I NEED to see Jhene Aiko live but I can’t go on my ones ffs otherwise I’ll look like a batty boy 🤣🤣🤣'},,,3 (neutral),argilla,,False,,4260,,Validated,2023-05-01 17:44:28.992793,{'text_length': 100}
