,text,inputs,prediction,prediction_agent,annotation,annotation_agent,vectors,multi_label,explanation,id,metadata,status,event_timestamp,metrics
0,"gay dude at work touched me butt so I told him to watch those hands. he goes ""I didn't enjoy it. women's butts aren't pleasing to me"" 😂✋ ok","{'text': 'gay dude at work touched me butt so I told him to watch those hands. he goes ""I didn\'t enjoy it. women\'s butts aren\'t pleasing to me"" 😂✋ ok'}",,,3 (neutral),argilla,,False,,4751,,Validated,2023-05-01 17:44:33.561719,{'text_length': 139}
1,"Oh I keep forgeting everybody fake gay or bisexual now ,","{'text': 'Oh I keep forgeting everybody fake gay or bisexual now ,'}",,,3 (neutral),argilla,,False,,4752,,Validated,2023-05-01 17:44:33.561861,{'text_length': 56}
2,The black church would be a voiceless anthill in the middle of nowhere if not for the sheer brilliance of black queer people. #AndThatsTea,{'text': 'The black church would be a voiceless anthill in the middle of nowhere if not for the sheer brilliance of black queer people. #AndThatsTea'},,,3 (neutral),argilla,,False,,4753,,Validated,2023-05-01 17:44:33.561960,{'text_length': 138}
3,"can white cishets STOP playing the victim??? thousands of trans, gay, women, poc, etc get killed every. fucking. year","{'text': 'can white cishets STOP playing the victim??? thousands of trans, gay, women, poc, etc get killed every. fucking. year'}",,,1 (extremely positive),argilla,,False,,4754,,Validated,2023-05-01 17:44:33.562077,{'text_length': 117}
4,I don't care about sex or any of that shit at all. Like I could live my whole life without fucking again. My ole asexual ass. Lol,"{'text': ""I don't care about sex or any of that shit at all. Like I could live my whole life without fucking again. My ole asexual ass. Lol""}",,,3 (neutral),argilla,,False,,4755,,Validated,2023-05-01 17:44:33.567741,{'text_length': 129}
5,Ubhayalingi is not transgender! It's intersex. The Bill gets passed with such cluelessness. Frustrating.,"{'text': ""Ubhayalingi is not transgender! It's intersex. The Bill gets passed with such cluelessness. Frustrating.""}",,,1 (extremely positive),argilla,,False,,4756,,Validated,2023-05-01 17:44:33.567977,{'text_length': 104}
6,EVER WANTED TO BE A CRACK WHORE JUS FOLLOW THESE SIMPLE STEPS 1 BUY LOADS OF CRACK 2 SUCK ALOT OF DICK DOESNT MATTER IF YOUR QUEER OR NOT,{'text': 'EVER WANTED TO BE A CRACK WHORE JUS FOLLOW THESE SIMPLE STEPS 1 BUY LOADS OF CRACK 2 SUCK ALOT OF DICK DOESNT MATTER IF YOUR QUEER OR NOT'},,,3 (neutral),argilla,,False,,4757,,Validated,2023-05-01 17:44:33.568126,{'text_length': 137}
7,"IN MY NEW ALBUM:
-speedcore: ☑️
-acid bassline: ☑️
-pop song sampling: ☑️
-donk: ☑️
-999BPM song: ☑️
-2005 YTP memes: ☑️
-future bass moment: ☑️
-dance pianos: ☑️
-shit piss fuck cunt cocksucker motherfucker tits fart turd and twat: ☑️

DROPS IN 45 MINS
NO EXCUSE NOT TO LISTEN!",{'text': 'IN MY NEW ALBUM:\n-speedcore: ☑️\n-acid bassline: ☑️\n-pop song sampling: ☑️\n-donk: ☑️\n-999BPM song: ☑️\n-2005 YTP memes: ☑️\n-future bass moment: ☑️\n-dance pianos: ☑️\n-shit piss fuck cunt cocksucker motherfucker tits fart turd and twat: ☑️\n\nDROPS IN 45 MINS\nNO EXCUSE NOT TO LISTEN!'},,,3 (neutral),argilla,,False,,4758,,Validated,2023-05-01 17:44:33.568234,{'text_length': 278}
8,harry dressed up as frank n furter and covering sweet transvestite PLEASE,{'text': 'harry dressed up as frank n furter and covering sweet transvestite PLEASE'},,,3 (neutral),argilla,,False,,4759,,Validated,2023-05-01 17:44:33.568580,{'text_length': 73}
9,"Group chat names now consist of 'large homosexual fathers,' 'big gay dinghy,' 'sneeky womb dwellers,' 'operation da' and 'yoga horses' ...","{'text': ""Group chat names now consist of 'large homosexual fathers,' 'big gay dinghy,' 'sneeky womb dwellers,' 'operation da' and 'yoga horses' ...""}",,,3 (neutral),argilla,,False,,4760,,Validated,2023-05-01 17:44:33.568822,{'text_length': 138}
